sentence_id annotator_id adj_subj subj landmark verb adj_obj obj annotator_score
156 15 dummy speaker say allege dummy word 6
157 15 dummy speaker say state dummy word 7
158 15 dummy table show picture dummy result 7
159 15 dummy user run move dummy application 5
160 15 dummy spokesman say state dummy decision 7
161 15 dummy spokesman say allege dummy decision 5
162 15 dummy specialist write spell dummy papers 7
163 15 dummy specialist write publish dummy papers 5
164 15 dummy student write spell dummy name 6
165 15 dummy student write publish dummy name 7
166 15 dummy student meet visit dummy requirement 3
167 15 dummy student meet satisfy dummy requirement 7
168 15 dummy study provide supply dummy evidence 7
169 15 dummy study provide leave dummy evidence 5
170 15 dummy child meet satisfy dummy house 1
171 15 dummy child draw depict dummy picture 6
172 15 dummy beach meet satisfy dummy standard 7
173 15 dummy artist show picture dummy work 4
174 15 dummy artist show express dummy work 6
175 15 dummy child draw attract dummy picture 2
176 15 dummy boy meet visit dummy girl 5
177 15 dummy boy meet satisfy dummy girl 1
178 15 dummy beach meet visit dummy standard 2
179 15 dummy sweat run move dummy face 2
180 15 dummy sweat run operate dummy face 1
181 15 dummy survey say allege dummy recovery 4
182 15 dummy survey say state dummy recovery 6
183 15 dummy supporter buy bribe dummy ticket 2
184 15 dummy supporter buy purchase dummy ticket 7
185 15 dummy study show express dummy correlation 7
186 15 dummy study show picture dummy correlation 7
187 15 dummy study provide leave dummy information 5
188 15 dummy study provide supply dummy information 7
189 15 dummy company provide supply dummy service 7
190 15 dummy court try judge dummy case 7
191 15 dummy claimant draw depict dummy benefit 2
192 15 dummy company provide leave dummy service 1
193 15 dummy court try test dummy offence 4
194 15 dummy demonstrator try judge dummy building 1
195 15 dummy court try test dummy case 5
196 15 dummy court try judge dummy offence 3
197 15 dummy demonstrator try test dummy building 4
198 15 dummy employee buy bribe dummy property 1
199 15 dummy writer write spell dummy book 4
1 16 dummy table draw depict dummy eye 2
2 16 dummy table draw attract dummy eye 7
3 16 dummy system meet visit dummy criterion 2
4 16 dummy system meet satisfy dummy criterion 7
5 16 dummy system meet visit dummy requirement 2
6 16 dummy system meet satisfy dummy requirement 7
7 16 dummy system provide supply dummy facility 6
8 16 dummy system provide leave dummy facility 1
9 16 dummy system run operate dummy application 4
10 16 dummy system run move dummy application 1
11 16 dummy woman draw depict dummy hair 3
12 16 dummy woman draw attract dummy hair 1
13 16 dummy magazine accept bear dummy liability 5
14 16 dummy machine run operate dummy program 6
15 16 dummy machine run move dummy program 1
16 16 dummy lawyer accept receive dummy conviction 5
17 16 dummy lawyer accept bear dummy conviction 3
18 16 dummy justice try test dummy king 4
19 16 dummy justice try judge dummy king 6
20 16 dummy judge try test dummy action 6
21 16 dummy male draw attract dummy female 2
22 16 dummy magazine accept receive dummy liability 2
23 16 dummy teacher write spell dummy book 4
24 16 dummy user run operate dummy application 7
25 16 dummy scholar write publish dummy book 5
26 16 dummy people try test dummy program 7
27 16 dummy people try judge dummy sniffing 1
28 16 dummy runway run operate dummy parallel 2
29 16 dummy people say state dummy success 7
30 16 dummy people try judge dummy door 1
31 16 dummy people try test dummy door 6
32 16 dummy people try judge dummy program 2
33 16 dummy people run operate dummy round 5
34 16 dummy people say allege dummy prayer 1
35 16 dummy people say state dummy prayer 6
36 16 dummy people say allege dummy success 4
37 16 dummy government accept receive dummy recommendation 4
38 16 dummy government provide leave dummy cash 5
39 16 dummy government provide supply dummy cash 7
40 16 dummy investor buy bribe dummy share 1
41 16 dummy firm buy purchase dummy politician 4
42 16 dummy government accept bear dummy proposal 3
43 16 dummy government accept receive dummy proposal 4
44 16 dummy government accept bear dummy recommendation 4
45 16 dummy road run move dummy parallel 1
46 16 dummy writer write publish dummy book 5
47 16 dummy investor buy purchase dummy share 7
48 16 dummy judge try judge dummy action 4
49 16 dummy river meet visit dummy sea 1
50 16 dummy runway run move dummy parallel 1
51 16 dummy school provide leave dummy education 1
52 16 dummy road run operate dummy parallel 3
53 16 dummy tribunal try judge dummy crime 6
54 16 dummy priest say allege dummy prayer 1
55 16 dummy priest say state dummy mass 6
56 16 dummy priest say allege dummy mass 1
57 16 dummy poll show picture dummy support 5
58 16 dummy poll show express dummy support 7
59 16 dummy politician buy purchase dummy election 2
60 16 dummy politician buy bribe dummy election 6
61 16 dummy people write spell dummy letter 4
62 16 dummy people write publish dummy letter 5
63 16 dummy people try test dummy sniffing 6
64 16 dummy member accept bear dummy share 2
65 16 dummy map show picture dummy location 7
66 16 dummy weapon buy purchase dummy chance 2
67 16 dummy user accept receive dummy responsibility 3
68 16 dummy user write spell dummy word 3
69 16 dummy user write publish dummy word 5
70 16 dummy user write spell dummy software 3
71 16 dummy user write publish dummy software 5
72 16 dummy man write publish dummy song 5
73 16 dummy man try test dummy experiment 7
74 16 dummy management accept bear dummy responsibility 5
75 16 dummy man write spell dummy song 3
76 16 dummy map show express dummy area 4
77 16 dummy management accept receive dummy responsibility 2
78 16 dummy map show express dummy location 4
79 16 dummy map show picture dummy area 7
80 16 dummy claimant draw attract dummy benefit 2
81 16 dummy cinema show picture dummy film 5
82 16 dummy teacher write publish dummy book 4
83 16 dummy child show express dummy sign 6
84 16 dummy child show picture dummy interest 1
85 16 dummy child show express dummy interest 7
86 16 dummy child meet visit dummy house 4
87 16 dummy cinema show express dummy film 5
88 16 dummy child write spell dummy word 6
89 16 dummy child write publish dummy word 5
90 16 dummy child show picture dummy sign 5
91 16 dummy people buy bribe dummy product 1
92 16 dummy people buy purchase dummy house 7
93 16 dummy people buy bribe dummy house 1
94 16 dummy patient draw depict dummy figure 6
95 16 dummy people run move dummy company 1
96 16 dummy people buy purchase dummy security 7
97 16 dummy people buy bribe dummy security 1
98 16 dummy people buy purchase dummy product 7
99 16 dummy people run move dummy round 5
100 16 dummy people run operate dummy company 7
101 16 dummy representative meet visit dummy official 6
102 16 dummy river meet satisfy dummy sea 1
103 16 dummy tribunal try test dummy crime 3
104 16 dummy producer say state dummy favour 6
105 16 dummy proposal draw attract dummy criticism 7
106 16 dummy priest say state dummy prayer 6
107 16 dummy producer say allege dummy favour 1
108 16 dummy report draw depict dummy attention 5
109 16 dummy representative meet satisfy dummy official 1
110 16 dummy proposal draw depict dummy criticism 1
111 16 dummy report draw attract dummy attention 1
112 16 dummy man say state dummy success 7
113 16 dummy man try judge dummy experiment 2
114 16 dummy man say state dummy sentence 6
115 16 dummy man say allege dummy success 4
116 16 dummy man provide supply dummy money 7
117 16 dummy man say allege dummy sentence 3
118 16 dummy man draw depict dummy sword 1
119 16 dummy man provide leave dummy money 5
120 16 dummy male draw depict dummy female 5
121 16 dummy man draw attract dummy sword 1
122 16 dummy user accept bear dummy responsibility 5
123 16 dummy member accept receive dummy share 6
124 16 dummy model buy bribe dummy behaviour 1
125 16 dummy model buy purchase dummy behaviour 1
126 16 dummy mother provide leave dummy baby 1
127 16 dummy mother provide supply dummy baby 6
128 16 dummy parent draw attract dummy line 1
129 16 dummy parent draw depict dummy line 6
130 16 dummy patient accept bear dummy treatment 3
131 16 dummy patient accept receive dummy treatment 5
132 16 dummy patient draw attract dummy figure 2
133 16 dummy service meet satisfy dummy need 7
134 16 dummy school provide supply dummy education 7
135 16 dummy scholar write spell dummy book 4
136 16 dummy table show express dummy result 7
137 16 dummy firm buy bribe dummy politician 6
138 16 dummy figure show picture dummy increase 6
139 16 dummy weapon buy bribe dummy chance 1
140 16 dummy family run move dummy hotel 1
141 16 dummy family provide supply dummy home 5
142 16 dummy figure show express dummy increase 6
143 16 dummy family run operate dummy hotel 7
144 16 dummy employer provide leave dummy training 4
145 16 dummy employee buy purchase dummy property 7
146 16 dummy family provide leave dummy home 6
147 16 dummy employer provide supply dummy training 7
148 16 dummy service meet visit dummy need 1
149 16 dummy shareholder accept bear dummy offer 2
150 16 dummy shareholder accept receive dummy offer 5
151 16 dummy shiver run move dummy spine 4
152 16 dummy shiver run operate dummy spine 1
153 16 dummy sight meet satisfy dummy eye 2
154 16 dummy society accept bear dummy charge 3
155 16 dummy society accept receive dummy charge 5
156 16 dummy speaker say allege dummy word 2
157 16 dummy speaker say state dummy word 6
158 16 dummy table show picture dummy result 2
159 16 dummy user run move dummy application 1
160 16 dummy spokesman say state dummy decision 6
161 16 dummy spokesman say allege dummy decision 2
162 16 dummy specialist write spell dummy papers 4
163 16 dummy specialist write publish dummy papers 5
164 16 dummy student write spell dummy name 4
165 16 dummy student write publish dummy name 3
166 16 dummy student meet visit dummy requirement 1
167 16 dummy student meet satisfy dummy requirement 7
168 16 dummy study provide supply dummy evidence 7
169 16 dummy study provide leave dummy evidence 4
170 16 dummy child meet satisfy dummy house 1
171 16 dummy child draw depict dummy picture 4
172 16 dummy beach meet satisfy dummy standard 6
173 16 dummy artist show picture dummy work 3
174 16 dummy artist show express dummy work 5
175 16 dummy child draw attract dummy picture 1
176 16 dummy boy meet visit dummy girl 4
177 16 dummy boy meet satisfy dummy girl 2
178 16 dummy beach meet visit dummy standard 1
179 16 dummy sweat run move dummy face 1
180 16 dummy sweat run operate dummy face 1
181 16 dummy survey say allege dummy recovery 4
182 16 dummy survey say state dummy recovery 6
183 16 dummy supporter buy bribe dummy ticket 1
184 16 dummy supporter buy purchase dummy ticket 7
185 16 dummy study show express dummy correlation 6
186 16 dummy study show picture dummy correlation 6
187 16 dummy study provide leave dummy information 5
188 16 dummy study provide supply dummy information 6
189 16 dummy company provide supply dummy service 7
190 16 dummy court try judge dummy case 6
191 16 dummy claimant draw depict dummy benefit 1
192 16 dummy company provide leave dummy service 4
193 16 dummy court try test dummy offence 4
194 16 dummy demonstrator try judge dummy building 2
195 16 dummy court try test dummy case 3
196 16 dummy court try judge dummy offence 6
197 16 dummy demonstrator try test dummy building 5
198 16 dummy employee buy bribe dummy property 1
199 16 dummy writer write spell dummy book 2
1 17 dummy table draw depict dummy eye 2
2 17 dummy table draw attract dummy eye 6
3 17 dummy system meet visit dummy criterion 3
4 17 dummy system meet satisfy dummy criterion 3
5 17 dummy system meet visit dummy requirement 3
6 17 dummy system meet satisfy dummy requirement 6
7 17 dummy system provide supply dummy facility 1
8 17 dummy system provide leave dummy facility 2
